"","word","count","rank","zipfs_freq"
"8037","carved",3484,8037,3918.88297793854
"8038","jumps",3484,8038,3918.40030854795
"8039","superhero",3484,8039,3917.91775863897
"8040","forests",3482,8040,3917.43532816716
"8041","clapping",3482,8041,3916.95301708812
"8042","psychiatric",3482,8042,3916.47082535746
"8043","snuck",3481,8043,3915.98875293081
"8044","roughly",3481,8044,3915.50679976382
"8045","screamed",3481,8045,3915.02496581217
"8046","raja",3480,8046,3914.54325103155
"8047","disappearing",3480,8047,3914.0616553777
"8048","establishment",3479,8048,3913.58017880634
"8049","whales",3478,8049,3913.09882127324
"8050","lump",3477,8050,3912.61758273419
"8051","dwarf",3477,8051,3912.13646314499
"8052","environmental",3477,8052,3911.65546246148
"8053","mam",3477,8053,3911.17458063951
"8054","pint",3476,8054,3910.69381763495
"8055","loading",3475,8055,3910.21317340369
"8056","diplomatic",3475,8056,3909.73264790166
"8057","exclaims",3474,8057,3909.25224108478
"8058","context",3474,8058,3908.77195290903
"8059","volunteered",3473,8059,3908.29178333038
"8060","risked",3473,8060,3907.81173230484
"8061","gangs",3473,8061,3907.33179978844
"8062","boost",3472,8062,3906.85198573721
"8063","fax",3471,8063,3906.37229010724
"8064","dante",3471,8064,3905.89271285461
"8065","partial",3471,8065,3905.41325393544
"8066","refusing",3469,8066,3904.93391330586
"8067","gaze",3469,8067,3904.45469092203
"8068","rene",3469,8068,3903.97558674012
"8069","nuisance",3468,8069,3903.49660071634
"8070","terrorism",3468,8070,3903.0177328069
"8071","jerome",3468,8071,3902.53898296806
"8072","ungrateful",3467,8072,3902.06035115606
"8073","donate",3467,8073,3901.58183732721
"8074","relieve",3467,8074,3901.10344143781
"8075","13th",3466,8075,3900.62516344419
"8076","grandchildren",3465,8076,3900.14700330269
"8077","felicity",3465,8077,3899.6689609697
"8078","maureen",3464,8078,3899.19103640161
"8079","represented",3464,8079,3898.71322955482
"8080","co",3462,8080,3898.23554038579
"8081","neutral",3462,8081,3897.75796885096
"8082","philippe",3462,8082,3897.28051490682
"8083","workin",3462,8083,3896.80317850987
"8084","steering",3462,8084,3896.32595961664
"8085","rm",3461,8085,3895.84885818366
"8086","presidential",3461,8086,3895.3718741675
"8087","rental",3460,8087,3894.89500752476
"8088","challenged",3460,8088,3894.41825821204
"8089","julien",3459,8089,3893.94162618597
"8090","feeds",3459,8090,3893.4651114032
"8091","je",3458,8091,3892.98871382041
"8092","vegetarian",3458,8092,3892.51243339429
"8093","teasing",3458,8093,3892.03627008155
"8094","surprisingly",3458,8094,3891.56022383894
"8095","iran",3457,8095,3891.08429462321
"8096","shrine",3457,8096,3890.60848239114
"8097","automatically",3456,8097,3890.13278709953
"8098","timer",3456,8098,3889.65720870521
"8099","gasoline",3455,8099,3889.18174716501
"8100","juliette",3455,8100,3888.70640243582
"8101","scouts",3453,8101,3888.2311744745
"8102","millie",3453,8102,3887.75606323796
"8103","google",3453,8103,3887.28106868315
"8104","dorm",3453,8104,3886.806190767
"8105","athlete",3452,8105,3886.33142944648
"8106","shiva",3451,8106,3885.8567846786
"8107","robber",3451,8107,3885.38225642036
"8108","convent",3451,8108,3884.90784462879
"8109","balloons",3450,8109,3884.43354926096
"8110","crawford",3449,8110,3883.95937027393
"8111","barb",3449,8111,3883.48530762482
"8112","enters",3448,8112,3883.01136127073
"8113","maps",3448,8113,3882.5375311688
"8114","meth",3448,8114,3882.06381727621
"8115","ifyou",3447,8115,3881.59021955012
"8116","fruits",3447,8116,3881.11673794775
"8117","colored",3446,8117,3880.64337242631
"8118","poppy",3445,8118,3880.17012294306
"8119","metro",3445,8119,3879.69698945526
"8120","clarke",3444,8120,3879.22397192019
"8121","fernando",3444,8121,3878.75107029517
"8122","scully",3443,8122,3878.27828453752
"8123","resolved",3440,8123,3877.8056146046
"8124","sessions",3440,8124,3877.33306045377
"8125","conservative",3439,8125,3876.86062204243
"8126","rates",3439,8126,3876.38829932799
"8127","forged",3438,8127,3875.91609226789
"8128","legends",3438,8128,3875.44400081957
"8129","arrows",3437,8129,3874.97202494052
"8130","charley",3437,8130,3874.50016458824
"8131","dismiss",3436,8131,3874.02841972023
"8132","authorized",3434,8132,3873.55679029404
"8133","slavery",3433,8133,3873.08527626723
"8134","attended",3432,8134,3872.61387759737
"8135","flows",3432,8135,3872.14259424208
"8136","employed",3432,8136,3871.67142615896
"8137","decorated",3432,8137,3871.20037330567
"8138","parallel",3432,8138,3870.72943563986
"8139","detected",3432,8139,3870.25861311922
"8140","grove",3431,8140,3869.78790570145
"8141","coverage",3431,8141,3869.31731334428
"8142","hen",3430,8142,3868.84683600546
"8143","pyramid",3430,8143,3868.37647364275
"8144","overall",3429,8144,3867.90622621394
"8145","hum",3428,8145,3867.43609367683
"8146","specially",3428,8146,3866.96607598927
"8147","rebuild",3427,8147,3866.49617310909
"8148","exclaiming",3426,8148,3866.02638499416
"8149","producing",3426,8149,3865.55671160238
"8150","sewing",3425,8150,3865.08715289166
"8151","occasions",3425,8151,3864.61770881993
"8152","boards",3423,8152,3864.14837934514
"8153","trumpet",3423,8153,3863.67916442527
"8154","yes.",3423,8154,3863.21006401831
"8155","shaped",3422,8155,3862.74107808227
"8156","matched",3421,8156,3862.27220657518
"8157","daughter-in-law",3421,8157,3861.80344945512
"8158","ammo",3420,8158,3861.33480668014
"8159","typing",3419,8159,3860.86627820835
"8160","macgyver",3418,8160,3860.39786399786
"8161","blades",3418,8161,3859.92956400681
"8162","thailand",3418,8162,3859.46137819336
"8163","becca",3417,8163,3858.99330651568
"8164","wo",3415,8164,3858.52534893198
"8165","debris",3414,8165,3858.05750540047
"8166","luca",3414,8166,3857.5897758794
"8167","cement",3414,8167,3857.12216032702
"8168","hamlet",3414,8168,3856.65465870161
"8169","nat",3413,8169,3856.18727096148
"8170","communists",3413,8170,3855.71999706494
"8171","showers",3412,8171,3855.25283697034
"8172","tougher",3411,8172,3854.78579063604
"8173","sailors",3411,8173,3854.31885802041
"8174","kitt",3411,8174,3853.85203908187
"8175","comedian",3411,8175,3853.38533377884
"8176","harassment",3410,8176,3852.91874206975
"8177","missus",3409,8177,3852.45226391308
"8178","monitoring",3409,8178,3851.98589926729
"8179","smashing",3408,8179,3851.51964809091
"8180","shaved",3408,8180,3851.05351034245
"8181","inventory",3408,8181,3850.58748598046
"8182","housekeeper",3406,8182,3850.1215749635
"8183","tribes",3404,8183,3849.65577725016
"8184","long-term",3403,8184,3849.19009279903
"8185","vile",3403,8185,3848.72452156876
"8186","gotham",3402,8186,3848.25906351797
"8187","imaginary",3402,8187,3847.79371860534
"8188","artillery",3401,8188,3847.32848678955
"8189","ping",3401,8189,3846.86336802931
"8190","cereal",3400,8190,3846.39836228334
"8191","zoom",3399,8191,3845.9334695104
"8192","portion",3399,8192,3845.46868966923
"8193","irony",3398,8193,3845.00402271864
"8194","14th",3398,8194,3844.53946861743
"8195","exceptional",3398,8195,3844.07502732441
"8196","slit",3396,8196,3843.61069879845
"8197","ss",3396,8197,3843.1464829984
"8198","despise",3396,8198,3842.68237988316
"8199","waltz",3396,8199,3842.21838941162
"8200","humour",3396,8200,3841.75451154272
"8201","crashes",3395,8201,3841.2907462354
"8202","gu",3395,8202,3840.82709344862
"8203","stammering",3395,8203,3840.36355314138
"8204","coaches",3393,8204,3839.90012527268
"8205","joo",3393,8205,3839.43680980154
"8206","await",3391,8206,3838.97360668701
"8207","bryan",3391,8207,3838.51051588816
"8208","celebrated",3390,8208,3838.04753736407
"8209","encouraged",3390,8209,3837.58467107385
"8210","devils",3388,8210,3837.12191697663
"8211","gag",3387,8211,3836.65927503154
"8212","telescope",3386,8212,3836.19674519776
"8213","verse",3386,8213,3835.73432743446
"8214","stalin",3385,8214,3835.27202170086
"8215","e-mails",3385,8215,3834.80982795618
"8216","iet",3384,8216,3834.34774615967
"8217","babysitter",3382,8217,3833.88577627058
"8218","pr",3382,8218,3833.4239182482
"8219","distinguished",3381,8219,3832.96217205184
"8220","licence",3381,8220,3832.50053764082
"8221","addicted",3380,8221,3832.03901497448
"8222","bauer",3380,8222,3831.57760401219
"8223","speeches",3379,8223,3831.11630471332
"8224","wit",3379,8224,3830.65511703729
"8225","programmed",3377,8225,3830.19404094351
"8226","bliss",3377,8226,3829.73307639143
"8227","donny",3377,8227,3829.2722233405
"8228","elsa",3376,8228,3828.81148175021
"8229","com",3374,8229,3828.35085158006
"8230","recorder",3374,8230,3827.89033278956
"8231","hides",3372,8231,3827.42992533827
"8232","shameless",3371,8232,3826.96962918574
"8233","apartments",3371,8233,3826.50944429154
"8234","tipped",3370,8234,3826.04937061528
"8235","turf",3369,8235,3825.58940811658
"8236","tang",3368,8236,3825.12955675507
"8237","tu",3368,8237,3824.66981649042
"8238","discharged",3368,8238,3824.21018728229
"8239","psychologist",3368,8239,3823.75066909038
"8240","duh",3366,8240,3823.29126187442
"8241","delete",3365,8241,3822.83196559414
"8242","jock",3365,8242,3822.37278020928
"8243","wrath",3364,8243,3821.91370567964
"8244","estimate",3363,8244,3821.45474196499
"8245","tutor",3363,8245,3820.99588902516
"8246","jurisdiction",3363,8246,3820.53714681998
"8247","impulse",3362,8247,3820.0785153093
"8248","penguin",3362,8248,3819.61999445299
"8249","tubes",3361,8249,3819.16158421094
"8250","playground",3360,8250,3818.70328454306
"8251","sew",3360,8251,3818.24509540929
"8252","nickel",3360,8252,3817.78701676958
"8253","claws",3360,8253,3817.32904858388
"8254","giants",3359,8254,3816.8711908122
"8255","daring",3359,8255,3816.41344341453
"8256","posters",3357,8256,3815.95580635091
"8257","peacefully",3356,8257,3815.49827958138
"8258","rag",3354,8258,3815.04086306601
"8259","caves",3354,8259,3814.58355676487
"8260","nikita",3354,8260,3814.12636063809
"8261","stern",3353,8261,3813.66927464577
"8262","condolences",3352,8262,3813.21229874806
"8263","ohhh",3352,8263,3812.75543290512
"8264","dearly",3351,8264,3812.29867707714
"8265","humiliation",3350,8265,3811.84203122431
"8266","worldwide",3350,8266,3811.38549530686
"8267","cartoon",3350,8267,3810.92906928501
"8268","disrespect",3349,8268,3810.47275311904
"8269","so-",3348,8269,3810.01654676921
"8270","shhh",3347,8270,3809.56045019583
"8271","underworld",3347,8271,3809.10446335921
"8272","marble",3346,8272,3808.64858621968
"8273","lilly",3346,8273,3808.19281873759
"8274","chun",3346,8274,3807.73716087333
"8275","curly",3345,8275,3807.28161258727
"8276","judged",3345,8276,3806.82617383984
"8277","bidding",3344,8277,3806.37084459146
"8278","erased",3344,8278,3805.91562480258
"8279","confuse",3343,8279,3805.46051443367
"8280","masterpiece",3343,8280,3805.00551344522
"8281","pentagon",3343,8281,3804.55062179773
"8282","oppa",3343,8282,3804.09583945173
"8283","tow",3342,8283,3803.64116636776
"8284","seduce",3341,8284,3803.18660250639
"8285","bathtub",3340,8285,3802.73214782819
"8286","pets",3340,8286,3802.27780229378
"8287","bricks",3340,8287,3801.82356586376
"8288","goa",3340,8288,3801.36943849878
"8289","hotter",3339,8289,3800.9154201595
"8290","regime",3339,8290,3800.4615108066
"8291","contempt",3339,8291,3800.00771040076
"8292","batch",3338,8292,3799.55401890271
"8293","'m-i",3337,8293,3799.10043627317
"8294","ramsay",3336,8294,3798.64696247291
"8295","speeding",3336,8295,3798.19359746269
"8296","compartment",3336,8296,3797.74034120331
"8297","tackle",3336,8297,3797.28719365557
"8298","wage",3335,8298,3796.83415478029
"8299","shines",3334,8299,3796.38122453834
"8300","lifting",3334,8300,3795.92840289057
"8301","hustle",3333,8301,3795.47568979787
"8302","inmates",3332,8302,3795.02308522114
"8303","km",3332,8303,3794.5705891213
"8304","psst",3331,8304,3794.1182014593
"8305","scooter",3330,8305,3793.66592219609
"8306","relatively",3329,8306,3793.21375129266
"8307","stoned",3328,8307,3792.76168871
"8308","supernatural",3326,8308,3792.30973440912
"8309","darwin",3324,8309,3791.85788835107
"8310","viewers",3324,8310,3791.40615049688
"8311","lorenzo",3323,8311,3790.95452080765
"8312","treasures",3323,8312,3790.50299924445
"8313","yankee",3323,8313,3790.0515857684
"8314","lang",3322,8314,3789.60028034063
"8315","taco",3322,8315,3789.14908292227
"8316","charts",3322,8316,3788.6979934745
"8317","brigade",3321,8317,3788.24701195851
"8318","bankrupt",3320,8318,3787.79613833549
"8319","marianne",3320,8319,3787.34537256666
"8320","bikes",3318,8320,3786.89471461327
"8321","lookout",3317,8321,3786.44416443657
"8322","merchandise",3317,8322,3785.99372199784
"8323","slippery",3317,8323,3785.54338725838
"8324","duchess",3316,8324,3785.0931601795
"8325","gulf",3316,8325,3784.64304072253
"8326","foam",3315,8326,3784.19302884882
"8327","steals",3315,8327,3783.74312451975
"8328","numerous",3315,8328,3783.29332769671
"8329","ripping",3314,8329,3782.84363834109
"8330","trusts",3314,8330,3782.39405641432
"8331","flock",3314,8331,3781.94458187785
"8332","potion",3314,8332,3781.49521469314
"8333","fiance",3313,8333,3781.04595482168
"8334","glimpse",3313,8334,3780.59680222495
"8335","invincible",3312,8335,3780.14775686448
"8336","compensation",3312,8336,3779.6988187018
"8337","kettle",3312,8337,3779.24998769847
"8338","stroll",3311,8338,3778.80126381606
"8339","trish",3311,8339,3778.35264701617
"8340","brendan",3311,8340,3777.90413726039
"8341","cafeteria",3310,8341,3777.45573451036
"8342","sane",3310,8342,3777.00743872773
"8343","currency",3309,8343,3776.55924987415
"8344","amsterdam",3309,8344,3776.11116791132
"8345","radius",3309,8345,3775.66319280093
"8346","verify",3308,8346,3775.2153245047
"8347","founded",3308,8347,3774.76756298438
"8348","medic",3308,8348,3774.31990820171
"8349","peek",3308,8349,3773.87236011847
"8350","sewer",3307,8350,3773.42491869646
"8351","vernon",3306,8351,3772.97758389748
"8352","callie",3306,8352,3772.53035568336
"8353","bbc",3305,8353,3772.08323401596
"8354","hull",3305,8354,3771.63621885713
"8355","solomon",3304,8355,3771.18931016877
"8356","madonna",3304,8356,3770.74250791276
"8357","toad",3301,8357,3770.29581205104
"8358","powell",3299,8358,3769.84922254554
"8359","maxwell",3299,8359,3769.40273935822
"8360","moose",3298,8360,3768.95636245105
"8361","souvenir",3298,8361,3768.51009178603
"8362","stitch",3297,8362,3768.06392732516
"8363","compass",3297,8363,3767.61786903048
"8364","mercury",3296,8364,3767.17191686403
"8365","locking",3296,8365,3766.72607078787
"8366","edwards",3295,8366,3766.2803307641
"8367","frederick",3295,8367,3765.83469675481
"8368","dislike",3295,8368,3765.38916872213
"8369","stu",3294,8369,3764.94374662818
"8370","rib",3294,8370,3764.49843043513
"8371","pamela",3294,8371,3764.05322010515
"8372","brace",3293,8372,3763.60811560043
"8373","ban",3293,8373,3763.16311688318
"8374","gracias",3292,8374,3762.71822391563
"8375","stitches",3290,8375,3762.27343666003
"8376","thrust",3288,8376,3761.82875507863
"8377","referred",3287,8377,3761.38417913372
"8378","achievement",3287,8378,3760.9397087876
"8379","links",3287,8379,3760.49534400259
"8380","denying",3286,8380,3760.05108474102
"8381","monastery",3285,8381,3759.60693096525
"8382","newly",3284,8382,3759.16288263764
"8383","impatient",3283,8383,3758.71893972059
"8384","recruit",3282,8384,3758.27510217651
"8385","sunk",3279,8385,3757.83136996782
"8386","ignorance",3278,8386,3757.38774305695
"8387","drugged",3278,8387,3756.94422140639
"8388","predicted",3278,8388,3756.50080497859
"8389","floyd",3277,8389,3756.05749373606
"8390","creator",3276,8390,3755.61428764131
"8391","mississippi",3275,8391,3755.17118665688
"8392","civilized",3275,8392,3754.72819074532
"8393","artery",3275,8393,3754.28529986919
"8394","dynamic",3275,8394,3753.84251399107
"8395","competing",3274,8395,3753.39983307358
"8396","buffy",3274,8396,3752.95725707933
"8397","distribution",3272,8397,3752.51478597097
"8398","turk",3272,8398,3752.07241971114
"8399","voiceover",3271,8399,3751.63015826252
"8400","stereo",3271,8400,3751.18800158782
"8401","ethel",3271,8401,3750.74594964972
"8402","ark",3271,8402,3750.30400241097
"8403","carpenter",3271,8403,3749.86215983431
"8404","it.",3271,8404,3749.4204218825
